namespace,nombre,patrón,vista,archivo:línea,categoría,plantilla,kwargs,selenium,pruebas
report,api-precursor-report-values-list,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values\.(?P<format>[a-z0-9]+)/?$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk|format,0,0
report,api-precursor-report-values-detail-template,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values/detail_template/$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk,0,0
report,api-precursor-report-values-detail-template,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values/detail_template\.(?P<format>[a-z0-9]+)/?$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk|format,0,0
report,api-precursor-report-values-detail,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values/(?P<pk>[^/.]+)/$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk|pk,0,0
report,api-precursor-report-values-detail,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values/(?P<pk>[^/.]+)\.(?P<format>[a-z0-9]+)/?$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk|pk|format,0,0
report,api-precursor-report-values-get-values-for-update,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values/(?P<pk>[^/.]+)/get_values_for_update/$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk|pk,0,0
report,api-precursor-report-values-get-values-for-update,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/^api_precursor_report_values/(?P<pk>[^/.]+)/get_values_for_update\.(?P<format>[a-z0-9]+)/?$,report.api.views.PrecursorReportValuesViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|precusor_pk|pk|format,0,0
report,api-root,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/,rest_framework.routers.APIRootView,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:97,api,,org_pk|precusor_pk,0,0
report,api-root,/report/api/reports/<int:org_pk>/precusor/<int:precusor_pk>/<drf_format_suffix:format>,rest_framework.routers.APIRootView,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:97,api,,org_pk|precusor_pk|format,0,0
report,api-regency-list,/report/api/reports/<int:org_pk>/^api_regency/$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk,0,0
report,api-regency-list,/report/api/reports/<int:org_pk>/^api_regency\.(?P<format>[a-z0-9]+)/?$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|format,0,0
report,api-regency-detail-template,/report/api/reports/<int:org_pk>/^api_regency/detail_template/$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk,0,0
report,api-regency-detail-template,/report/api/reports/<int:org_pk>/^api_regency/detail_template\.(?P<format>[a-z0-9]+)/?$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|format,0,0
report,api-regency-detail,/report/api/reports/<int:org_pk>/^api_regency/(?P<pk>[^/.]+)/$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|pk,0,0
report,api-regency-detail,/report/api/reports/<int:org_pk>/^api_regency/(?P<pk>[^/.]+)\.(?P<format>[a-z0-9]+)/?$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|pk|format,0,0
report,api-regency-get-values-for-update,/report/api/reports/<int:org_pk>/^api_regency/(?P<pk>[^/.]+)/get_values_for_update/$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|pk,0,0
report,api-regency-get-values-for-update,/report/api/reports/<int:org_pk>/^api_regency/(?P<pk>[^/.]+)/get_values_for_update\.(?P<format>[a-z0-9]+)/?$,report.api.views.RegencyViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,org_pk|pk|format,0,0
report,api-root,/report/api/reports/<int:org_pk>/,rest_framework.routers.APIRootView,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:97,api,,org_pk,0,0
report,api-root,/report/api/reports/<int:org_pk>/<drf_format_suffix:format>,rest_framework.routers.APIRootView,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:97,api,,org_pk|format,0,0
pending_tasks,api-pending_tasks-list,/pending_tasks/api/^api_pending_tasks/$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,,0,1
pending_tasks,api-pending_tasks-list,/pending_tasks/api/^api_pending_tasks\.(?P<format>[a-z0-9]+)/?$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,format,0,1
pending_tasks,api-pending_tasks-archive-finished,/pending_tasks/api/^api_pending_tasks/archive_finished/$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,,0,0
pending_tasks,api-pending_tasks-archive-finished,/pending_tasks/api/^api_pending_tasks/archive_finished\.(?P<format>[a-z0-9]+)/?$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,format,0,0
pending_tasks,api-pending_tasks-detail,/pending_tasks/api/^api_pending_tasks/(?P<pk>[^/.]+)/$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,pk,0,1
pending_tasks,api-pending_tasks-detail,/pending_tasks/api/^api_pending_tasks/(?P<pk>[^/.]+)\.(?P<format>[a-z0-9]+)/?$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,pk|format,0,1
pending_tasks,api-pending_tasks-get-values-for-update,/pending_tasks/api/^api_pending_tasks/(?P<pk>[^/.]+)/get_values_for_update/$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,pk,0,0
pending_tasks,api-pending_tasks-get-values-for-update,/pending_tasks/api/^api_pending_tasks/(?P<pk>[^/.]+)/get_values_for_update\.(?P<format>[a-z0-9]+)/?$,pending_tasks.api.views.PendingTaskViewSet,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:491,api,,pk|format,0,0
pending_tasks,api-root,/pending_tasks/api/,rest_framework.routers.APIRootView,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:97,api,,,0,0
pending_tasks,api-root,/pending_tasks/api/<drf_format_suffix:format>,rest_framework.routers.APIRootView,.venv/lib/python3.13/site-packages/django/views/decorators/csrf.py:97,api,,format,0,0
pending_tasks,view_task,/pending_tasks/view-tasks,pending_tasks.views.view_task,.venv/lib/python3.13/site-packages/django/contrib/auth/decorators.py:7,pagina,tasks/tasks-view.html,,0,1
